property_id,check_in_date,room_category,successful_bookings,capacity
16559,"May 7, 2022",RT4,16,18
17562,"May 7, 2022",RT4,3,6
16558,"May 7, 2022",RT4,3,3
16559,"May 8, 2022",RT1,28,30
18560,"May 8, 2022",RT1,25,30
19562,"May 8, 2022",RT1,27,30
19563,"May 8, 2022",RT1,22,30
17558,"May 8, 2022",RT1,15,19
16558,"May 8, 2022",RT1,18,19
17560,"May 8, 2022",RT1,29,40
19558,"May 8, 2022",RT1,23,40
19560,"May 8, 2022",RT1,22,26
17561,"May 8, 2022",RT1,26,26
16560,"May 8, 2022",RT1,26,34
16561,"May 8, 2022",RT1,15,18
16562,"May 8, 2022",RT1,23,31
16563,"May 8, 2022",RT1,39,41
17559,"May 8, 2022",RT1,31,32
17562,"May 8, 2022",RT1,12,20
17563,"May 8, 2022",RT1,20,25
18558,"May 8, 2022",RT1,12,15
18559,"May 8, 2022",RT1,25,42
18561,"May 8, 2022",RT1,28,33
18562,"May 8, 2022",RT1,34,38
18563,"May 8, 2022",RT1,19,27
19559,"May 8, 2022",RT1,18,24
19561,"May 8, 2022",RT1,26,36
17564,"May 8, 2022",RT1,10,16
19562,"May 8, 2022",RT2,23,23
18563,"May 8, 2022",RT2,20,29
17561,"May 8, 2022",RT2,32,36
17558,"May 8, 2022",RT2,38,50
16562,"May 8, 2022",RT2,31,43
16561,"May 8, 2022",RT2,21,24
16558,"May 8, 2022",RT2,20,22
19560,"May 8, 2022",RT2,33,38
16563,"May 8, 2022",RT2,33,38
16559,"May 8, 2022",RT2,39,41
19559,"May 8, 2022",RT2,29,41
19558,"May 8, 2022",RT2,23,39
17559,"May 8, 2022",RT2,35,39
16560,"May 8, 2022",RT2,25,34
18562,"May 8, 2022",RT2,32,34
18559,"May 8, 2022",RT2,25,44
17563,"May 8, 2022",RT2,37,44
17562,"May 8, 2022",RT2,19,30
18558,"May 8, 2022",RT2,22,30
17564,"May 8, 2022",RT2,25,40
18561,"May 8, 2022",RT2,40,40
18560,"May 8, 2022",RT2,35,40
17560,"May 8, 2022",RT2,32,45
19561,"May 8, 2022",RT2,33,45
19563,"May 8, 2022",RT2,32,45
19563,"May 8, 2022",RT3,21,29
19562,"May 8, 2022",RT3,24,29
19561,"May 8, 2022",RT3,22,29
18562,"May 8, 2022",RT3,27,29
17558,"May 8, 2022",RT3,21,27
17562,"May 8, 2022",RT3,15,27
19559,"May 8, 2022",RT3,20,27
16559,"May 8, 2022",RT3,30,32
17560,"May 8, 2022",RT3,19,25
18561,"May 8, 2022",RT3,22,25
16561,"May 8, 2022",RT3,18,21
16563,"May 8, 2022",RT3,18,20
17561,"May 8, 2022",RT3,17,19
17563,"May 8, 2022",RT3,16,16
18558,"May 8, 2022",RT3,20,26
18560,"May 8, 2022",RT3,24,24
18563,"May 8, 2022",RT3,18,23
19560,"May 8, 2022",RT3,16,19
16560,"May 8, 2022",RT3,15,20
17559,"May 8, 2022",RT3,15,16
17564,"May 8, 2022",RT3,15,24
16558,"May 8, 2022",RT3,8,8
19558,"May 8, 2022",RT3,13,21
16562,"May 8, 2022",RT3,14,18
18559,"May 8, 2022",RT3,14,23
19559,"May 8, 2022",RT4,2,3
17558,"May 8, 2022",RT4,4,6
17562,"May 8, 2022",RT4,4,6
19563,"May 8, 2022",RT4,4,6
17561,"May 8, 2022",RT4,4,4
16560,"May 8, 2022",RT4,5,7
16562,"May 8, 2022",RT4,5,6
19558,"May 8, 2022",RT4,5,7
19561,"May 8, 2022",RT4,5,7
16561,"May 8, 2022",RT4,9,10
17560,"May 8, 2022",RT4,10,13
18561,"May 8, 2022",RT4,8,9
17564,"May 8, 2022",RT4,10,17
18560,"May 8, 2022",RT4,15,15
19560,"May 8, 2022",RT4,15,16
18559,"May 8, 2022",RT4,12,19
17563,"May 8, 2022",RT4,17,19
19562,"May 8, 2022",RT4,13,14
17559,"May 8, 2022",RT4,14,14
18558,"May 8, 2022",RT4,14,20
18562,"May 8, 2022",RT4,18,20
18563,"May 8, 2022",RT4,14,18
16563,"May 8, 2022",RT4,17,18
16559,"May 8, 2022",RT4,17,18
16558,"May 8, 2022",RT4,3,3
16559,"May 9, 2022",RT1,20,30
18560,"May 9, 2022",RT1,21,30
19562,"May 9, 2022",RT1,20,30
19563,"May 9, 2022",RT1,15,30
17558,"May 9, 2022",RT1,10,19
16558,"May 9, 2022",RT1,11,19
17560,"May 9, 2022",RT1,18,40
19558,"May 9, 2022",RT1,18,40
19560,"May 9, 2022",RT1,17,26
17561,"May 9, 2022",RT1,16,26
16560,"May 9, 2022",RT1,17,34
16561,"May 9, 2022",RT1,13,18
16562,"May 9, 2022",RT1,16,31
16563,"May 9, 2022",RT1,27,41
17559,"May 9, 2022",RT1,21,32
17562,"May 9, 2022",RT1,9,20
17563,"May 9, 2022",RT1,16,25
18558,"May 9, 2022",RT1,7,15
18559,"May 9, 2022",RT1,15,42
18561,"May 9, 2022",RT1,21,33
18562,"May 9, 2022",RT1,25,38
18563,"May 9, 2022",RT1,13,27
19559,"May 9, 2022",RT1,11,24
19561,"May 9, 2022",RT1,17,36
17564,"May 9, 2022",RT1,7,16
19562,"May 9, 2022",RT2,13,23
18563,"May 9, 2022",RT2,13,29
17561,"May 9, 2022",RT2,23,36
17558,"May 9, 2022",RT2,24,50
16562,"May 9, 2022",RT2,21,43
16561,"May 9, 2022",RT2,14,24
16558,"May 9, 2022",RT2,14,22
19560,"May 9, 2022",RT2,24,38
16563,"May 9, 2022",RT2,24,38
16559,"May 9, 2022",RT2,28,41
19559,"May 9, 2022",RT2,19,41
19558,"May 9, 2022",RT2,18,39
17559,"May 9, 2022",RT2,22,39
16560,"May 9, 2022",RT2,18,34
18562,"May 9, 2022",RT2,20,34
18559,"May 9, 2022",RT2,21,44
17563,"May 9, 2022",RT2,29,44
17562,"May 9, 2022",RT2,13,30
18558,"May 9, 2022",RT2,15,30
17564,"May 9, 2022",RT2,15,40
18561,"May 9, 2022",RT2,27,40
18560,"May 9, 2022",RT2,30,40
17560,"May 9, 2022",RT2,22,45
19561,"May 9, 2022",RT2,24,45
19563,"May 9, 2022",RT2,24,45
19563,"May 9, 2022",RT3,13,29
19562,"May 9, 2022",RT3,17,29
19561,"May 9, 2022",RT3,15,29
18562,"May 9, 2022",RT3,19,29
17558,"May 9, 2022",RT3,12,27
17562,"May 9, 2022",RT3,12,27
19559,"May 9, 2022",RT3,14,27
16559,"May 9, 2022",RT3,20,32
16558,"May 9, 2022",RT3,5,8
18561,"May 9, 2022",RT3,16,25
18560,"May 9, 2022",RT3,16,24
19558,"May 9, 2022",RT3,8,21
16561,"May 9, 2022",RT3,13,21
16563,"May 9, 2022",RT3,13,20
18558,"May 9, 2022",RT3,14,26
16562,"May 9, 2022",RT3,9,18
18559,"May 9, 2022",RT3,9,23
16560,"May 9, 2022",RT3,10,20
17559,"May 9, 2022",RT3,10,16
17563,"May 9, 2022",RT3,10,16
17564,"May 9, 2022",RT3,10,24
17560,"May 9, 2022",RT3,12,25
17561,"May 9, 2022",RT3,12,19
19560,"May 9, 2022",RT3,12,19
18563,"May 9, 2022",RT3,11,23
17562,"May 9, 2022",RT4,2,6
19559,"May 9, 2022",RT4,2,3
16558,"May 9, 2022",RT4,2,3
16560,"May 9, 2022",RT4,4,7
19561,"May 9, 2022",RT4,4,7
18561,"May 9, 2022",RT4,5,9
16561,"May 9, 2022",RT4,6,10
17564,"May 9, 2022",RT4,6,17
17560,"May 9, 2022",RT4,8,13
18560,"May 9, 2022",RT4,9,15
19560,"May 9, 2022",RT4,9,16
18559,"May 9, 2022",RT4,8,19
17563,"May 9, 2022",RT4,11,19
19562,"May 9, 2022",RT4,8,14
17559,"May 9, 2022",RT4,9,14
18558,"May 9, 2022",RT4,11,20
18562,"May 9, 2022",RT4,12,20
18563,"May 9, 2022",RT4,9,18
16563,"May 9, 2022",RT4,12,18
16559,"May 9, 2022",RT4,11,18
16562,"May 9, 2022",RT4,3,6
17558,"May 9, 2022",RT4,3,6
19563,"May 9, 2022",RT4,3,6
19558,"May 9, 2022",RT4,3,7
17561,"May 9, 2022",RT4,3,4
19563,"May 10, 2022",RT3,15,29
18560,"May 10, 2022",RT1,19,30
19562,"May 10, 2022",RT1,18,30
19563,"May 10, 2022",RT1,16,30
17558,"May 10, 2022",RT1,11,19
16558,"May 10, 2022",RT1,10,19
17560,"May 10, 2022",RT1,19,40
19558,"May 10, 2022",RT1,18,40
19560,"May 10, 2022",RT1,17,26
17561,"May 10, 2022",RT1,14,26
16560,"May 10, 2022",RT1,16,34
16561,"May 10, 2022",RT1,11,18
16562,"May 10, 2022",RT1,14,31
16563,"May 10, 2022",RT1,26,41
17559,"May 10, 2022",RT1,20,32
17562,"May 10, 2022",RT1,9,20
17563,"May 10, 2022",RT1,14,25
18558,"May 10, 2022",RT1,8,15
18559,"May 10, 2022",RT1,19,42
18561,"May 10, 2022",RT1,21,33
18562,"May 10, 2022",RT1,23,38
18563,"May 10, 2022",RT1,15,27
19559,"May 10, 2022",RT1,14,24
19561,"May 10, 2022",RT1,18,36
17564,"May 10, 2022",RT1,6,16
19562,"May 10, 2022",RT2,15,23
18563,"May 10, 2022",RT2,15,29
17561,"May 10, 2022",RT2,22,36
17558,"May 10, 2022",RT2,24,50
16562,"May 10, 2022",RT2,24,43
16561,"May 10, 2022",RT2,13,24
16558,"May 10, 2022",RT2,12,22
19560,"May 10, 2022",RT2,23,38
16563,"May 10, 2022",RT2,23,38
16559,"May 10, 2022",RT2,25,41
19559,"May 10, 2022",RT2,19,41
19558,"May 10, 2022",RT2,14,39
17559,"May 10, 2022",RT2,27,39
16560,"May 10, 2022",RT2,19,34
18562,"May 10, 2022",RT2,26,34
18559,"May 10, 2022",RT2,22,44
17563,"May 10, 2022",RT2,28,44
17562,"May 10, 2022",RT2,11,30
18558,"May 10, 2022",RT2,14,30
17564,"May 10, 2022",RT2,17,40
18561,"May 10, 2022",RT2,25,40
18560,"May 10, 2022",RT2,25,40
17560,"May 10, 2022",RT2,23,45
19561,"May 10, 2022",RT2,25,45
19563,"May 10, 2022",RT2,25,45
16559,"May 10, 2022",RT1,18,30
19562,"May 10, 2022",RT3,19,29
19561,"May 10, 2022",RT3,16,29
18562,"May 10, 2022",RT3,19,29
17558,"May 10, 2022",RT3,12,27
17562,"May 10, 2022",RT3,12,27
19559,"May 10, 2022",RT3,14,27
16559,"May 10, 2022",RT3,20,32
16558,"May 10, 2022",RT3,4,8
18561,"May 10, 2022",RT3,17,25
18558,"May 10, 2022",RT3,13,26
16561,"May 10, 2022",RT3,14,21
16563,"May 10, 2022",RT3,14,20
17560,"May 10, 2022",RT3,14,25
18560,"May 10, 2022",RT3,14,24
16560,"May 10, 2022",RT3,9,20
16562,"May 10, 2022",RT3,9,18
17563,"May 10, 2022",RT3,9,16
19558,"May 10, 2022",RT3,9,21
17564,"May 10, 2022",RT3,9,24
17559,"May 10, 2022",RT3,10,16
18559,"May 10, 2022",RT3,10,23
19560,"May 10, 2022",RT3,10,19
17561,"May 10, 2022",RT3,12,19
18563,"May 10, 2022",RT3,12,23
19559,"May 10, 2022",RT4,2,3
16558,"May 10, 2022",RT4,2,3
16562,"May 10, 2022",RT4,4,6
16560,"May 10, 2022",RT4,4,7
18561,"May 10, 2022",RT4,5,9
16561,"May 10, 2022",RT4,6,10
17560,"May 10, 2022",RT4,6,13
17564,"May 10, 2022",RT4,7,17
18560,"May 10, 2022",RT4,9,15
19560,"May 10, 2022",RT4,11,16
18559,"May 10, 2022",RT4,8,19
17563,"May 10, 2022",RT4,12,19
19562,"May 10, 2022",RT4,9,14
17559,"May 10, 2022",RT4,10,14
18558,"May 10, 2022",RT4,10,20
18562,"May 10, 2022",RT4,13,20
18563,"May 10, 2022",RT4,9,18
16563,"May 10, 2022",RT4,11,18
16559,"May 10, 2022",RT4,13,18
17558,"May 10, 2022",RT4,3,6
17562,"May 10, 2022",RT4,3,6
19563,"May 10, 2022",RT4,3,6
19558,"May 10, 2022",RT4,3,7
19561,"May 10, 2022",RT4,3,7
17561,"May 10, 2022",RT4,3,4
16559,"May 11, 2022",RT1,17,30
19562,"May 11, 2022",RT1,21,30
19563,"May 11, 2022",RT1,15,30
17558,"May 11, 2022",RT1,11,19
16558,"May 11, 2022",RT1,12,19
17560,"May 11, 2022",RT1,21,40
19558,"May 11, 2022",RT1,19,40
19560,"May 11, 2022",RT1,17,26
17561,"May 11, 2022",RT1,17,26
16560,"May 11, 2022",RT1,18,34
16561,"May 11, 2022",RT1,9,18
16562,"May 11, 2022",RT1,16,31
16563,"May 11, 2022",RT1,28,41
17559,"May 11, 2022",RT1,23,32
17562,"May 11, 2022",RT1,9,20
17563,"May 11, 2022",RT1,16,25
18558,"May 11, 2022",RT1,8,15
18559,"May 11, 2022",RT1,18,42
18561,"May 11, 2022",RT1,20,33
18562,"May 11, 2022",RT1,24,38
18563,"May 11, 2022",RT1,11,27
19559,"May 11, 2022",RT1,13,24
19561,"May 11, 2022",RT1,18,36
17564,"May 11, 2022",RT1,7,16
19562,"May 11, 2022",RT2,14,23
18563,"May 11, 2022",RT2,15,29
17561,"May 11, 2022",RT2,23,36
17558,"May 11, 2022",RT2,26,50
16562,"May 11, 2022",RT2,21,43
16561,"May 11, 2022",RT2,17,24
16558,"May 11, 2022",RT2,13,22
19560,"May 11, 2022",RT2,26,38
16563,"May 11, 2022",RT2,24,38
16559,"May 11, 2022",RT2,23,41
19559,"May 11, 2022",RT2,19,41
19558,"May 11, 2022",RT2,17,39
17559,"May 11, 2022",RT2,22,39
16560,"May 11, 2022",RT2,18,34
18562,"May 11, 2022",RT2,20,34
18559,"May 11, 2022",RT2,21,44
17563,"May 11, 2022",RT2,28,44
17562,"May 11, 2022",RT2,12,30
18558,"May 11, 2022",RT2,15,30
17564,"May 11, 2022",RT2,19,40
18561,"May 11, 2022",RT2,28,40
18560,"May 11, 2022",RT2,26,40
17560,"May 11, 2022",RT2,24,45
19561,"May 11, 2022",RT2,22,45
19563,"May 11, 2022",RT2,23,45
19563,"May 11, 2022",RT3,16,29
18560,"May 11, 2022",RT1,20,30
19562,"May 11, 2022",RT3,18,29
19561,"May 11, 2022",RT3,15,29
18562,"May 11, 2022",RT3,18,29
17558,"May 11, 2022",RT3,14,27
17562,"May 11, 2022",RT3,12,27
19559,"May 11, 2022",RT3,13,27
16559,"May 11, 2022",RT3,21,32
16558,"May 11, 2022",RT3,5,8
18561,"May 11, 2022",RT3,15,25
18558,"May 11, 2022",RT3,15,26
17560,"May 11, 2022",RT3,14,25
18560,"May 11, 2022",RT3,14,24
17559,"May 11, 2022",RT3,9,16
17563,"May 11, 2022",RT3,9,16
18559,"May 11, 2022",RT3,9,23
19558,"May 11, 2022",RT3,9,21
17564,"May 11, 2022",RT3,9,24
16562,"May 11, 2022",RT3,10,18
18563,"May 11, 2022",RT3,10,23
16561,"May 11, 2022",RT3,12,21
16563,"May 11, 2022",RT3,12,20
17561,"May 11, 2022",RT3,12,19
19560,"May 11, 2022",RT3,12,19
16560,"May 11, 2022",RT3,11,20
16558,"May 11, 2022",RT4,2,3
19561,"May 11, 2022",RT4,4,7
16561,"May 11, 2022",RT4,6,10
17560,"May 11, 2022",RT4,6,13
18561,"May 11, 2022",RT4,6,9
19559,"May 11, 2022",RT4,1,3
17564,"May 11, 2022",RT4,8,17
18560,"May 11, 2022",RT4,9,15
19560,"May 11, 2022",RT4,11,16
18559,"May 11, 2022",RT4,10,19
17563,"May 11, 2022",RT4,12,19
19562,"May 11, 2022",RT4,9,14
17559,"May 11, 2022",RT4,9,14
18558,"May 11, 2022",RT4,10,20
18562,"May 11, 2022",RT4,12,20
18563,"May 11, 2022",RT4,9,18
16563,"May 11, 2022",RT4,10,18
16559,"May 11, 2022",RT4,12,18
16562,"May 11, 2022",RT4,3,6
17558,"May 11, 2022",RT4,3,6
17562,"May 11, 2022",RT4,3,6
19563,"May 11, 2022",RT4,3,6
16560,"May 11, 2022",RT4,3,7
19558,"May 11, 2022",RT4,3,7
17561,"May 11, 2022",RT4,3,4
16559,"May 12, 2022",RT1,19,30
18560,"May 12, 2022",RT1,18,30
19562,"May 12, 2022",RT1,18,30
19563,"May 12, 2022",RT1,13,30
17558,"May 12, 2022",RT1,11,19
16558,"May 12, 2022",RT1,11,19
17560,"May 12, 2022",RT1,19,40
19558,"May 12, 2022",RT1,16,40
19560,"May 12, 2022",RT1,17,26
17561,"May 12, 2022",RT1,17,26
16560,"May 12, 2022",RT1,17,34
16561,"May 12, 2022",RT1,12,18
16562,"May 12, 2022",RT1,13,31
16563,"May 12, 2022",RT1,28,41
17559,"May 12, 2022",RT1,22,32
17562,"May 12, 2022",RT1,10,20
17563,"May 12, 2022",RT1,15,25
18558,"May 12, 2022",RT1,8,15
18559,"May 12, 2022",RT1,16,42
18561,"May 12, 2022",RT1,20,33
18562,"May 12, 2022",RT1,24,38
18563,"May 12, 2022",RT1,14,27
19559,"May 12, 2022",RT1,12,24
19561,"May 12, 2022",RT1,20,36
17564,"May 12, 2022",RT1,6,16
19562,"May 12, 2022",RT2,16,23
18563,"May 12, 2022",RT2,15,29
17561,"May 12, 2022",RT2,23,36
17558,"May 12, 2022",RT2,28,50
16562,"May 12, 2022",RT2,24,43
16561,"May 12, 2022",RT2,15,24
16558,"May 12, 2022",RT2,12,22
19560,"May 12, 2022",RT2,27,38
16563,"May 12, 2022",RT2,23,38
16559,"May 12, 2022",RT2,24,41
19559,"May 12, 2022",RT2,19,41
19558,"May 12, 2022",RT2,14,39
17559,"May 12, 2022",RT2,23,39
16560,"May 12, 2022",RT2,16,34
18562,"May 12, 2022",RT2,20,34
18559,"May 12, 2022",RT2,21,44
17563,"May 12, 2022",RT2,28,44
17562,"May 12, 2022",RT2,14,30
18558,"May 12, 2022",RT2,16,30
17564,"May 12, 2022",RT2,15,40
18561,"May 12, 2022",RT2,23,40
18560,"May 12, 2022",RT2,27,40
17560,"May 12, 2022",RT2,24,45
19561,"May 12, 2022",RT2,22,45
19563,"May 12, 2022",RT2,21,45
19563,"May 12, 2022",RT3,15,29
19562,"May 12, 2022",RT3,18,29
19561,"May 12, 2022",RT3,15,29
18562,"May 12, 2022",RT3,16,29
17558,"May 12, 2022",RT3,12,27
17562,"May 12, 2022",RT3,10,27
19559,"May 12, 2022",RT3,13,27
16559,"May 12, 2022",RT3,23,32
16558,"May 12, 2022",RT3,4,8
18561,"May 12, 2022",RT3,17,25
18560,"May 12, 2022",RT3,15,24
16561,"May 12, 2022",RT3,13,21
17563,"May 12, 2022",RT3,9,16
19558,"May 12, 2022",RT3,9,21
17564,"May 12, 2022",RT3,9,24
16560,"May 12, 2022",RT3,10,20
17559,"May 12, 2022",RT3,10,16
17560,"May 12, 2022",RT3,12,25
18558,"May 12, 2022",RT3,12,26
16562,"May 12, 2022",RT3,11,18
16563,"May 12, 2022",RT3,11,20
17561,"May 12, 2022",RT3,11,19
18559,"May 12, 2022",RT3,11,23
18563,"May 12, 2022",RT3,11,23
19560,"May 12, 2022",RT3,11,19
16558,"May 12, 2022",RT4,2,3
19561,"May 12, 2022",RT4,4,7
16561,"May 12, 2022",RT4,6,10
18561,"May 12, 2022",RT4,6,9
17560,"May 12, 2022",RT4,7,13
19559,"May 12, 2022",RT4,1,3
17564,"May 12, 2022",RT4,7,17
18560,"May 12, 2022",RT4,10,15
19560,"May 12, 2022",RT4,9,16
18559,"May 12, 2022",RT4,8,19
17563,"May 12, 2022",RT4,12,19
19562,"May 12, 2022",RT4,9,14
17559,"May 12, 2022",RT4,10,14
18558,"May 12, 2022",RT4,10,20
18562,"May 12, 2022",RT4,13,20
18563,"May 12, 2022",RT4,10,18
16563,"May 12, 2022",RT4,11,18
16559,"May 12, 2022",RT4,11,18
16562,"May 12, 2022",RT4,3,6
17558,"May 12, 2022",RT4,3,6
17562,"May 12, 2022",RT4,3,6
19563,"May 12, 2022",RT4,3,6
16560,"May 12, 2022",RT4,3,7
19558,"May 12, 2022",RT4,3,7
17561,"May 12, 2022",RT4,3,4
19563,"May 13, 2022",RT3,15,29
16559,"May 13, 2022",RT1,18,30
18560,"May 13, 2022",RT1,18,30
19562,"May 13, 2022",RT1,17,30
19563,"May 13, 2022",RT1,18,30
17558,"May 13, 2022",RT1,9,19
16558,"May 13, 2022",RT1,12,19
17560,"May 13, 2022",RT1,23,40
19558,"May 13, 2022",RT1,17,40
19560,"May 13, 2022",RT1,15,26
17561,"May 13, 2022",RT1,17,26
16560,"May 13, 2022",RT1,17,34
16561,"May 13, 2022",RT1,14,18
16562,"May 13, 2022",RT1,14,31
16563,"May 13, 2022",RT1,26,41
17559,"May 13, 2022",RT1,21,32
17562,"May 13, 2022",RT1,9,20
17563,"May 13, 2022",RT1,15,25
18558,"May 13, 2022",RT1,7,15
18559,"May 13, 2022",RT1,20,42
18561,"May 13, 2022",RT1,21,33
18562,"May 13, 2022",RT1,22,38
18563,"May 13, 2022",RT1,13,27
19559,"May 13, 2022",RT1,12,24
19561,"May 13, 2022",RT1,17,36
17564,"May 13, 2022",RT1,7,16
19562,"May 13, 2022",RT2,14,23
18563,"May 13, 2022",RT2,15,29
17561,"May 13, 2022",RT2,22,36
17558,"May 13, 2022",RT2,27,50
16562,"May 13, 2022",RT2,21,43
16561,"May 13, 2022",RT2,15,24
16558,"May 13, 2022",RT2,14,22
19560,"May 13, 2022",RT2,20,38
16563,"May 13, 2022",RT2,24,38
16559,"May 13, 2022",RT2,22,41
19559,"May 13, 2022",RT2,21,41
19558,"May 13, 2022",RT2,16,39
17559,"May 13, 2022",RT2,22,39
16560,"May 13, 2022",RT2,17,34
18562,"May 13, 2022",RT2,19,34
18559,"May 13, 2022",RT2,20,44
17563,"May 13, 2022",RT2,28,44
17562,"May 13, 2022",RT2,15,30
18558,"May 13, 2022",RT2,15,30
17564,"May 13, 2022",RT2,17,40
18561,"May 13, 2022",RT2,28,40
18560,"May 13, 2022",RT2,23,40
17560,"May 13, 2022",RT2,22,45
19561,"May 13, 2022",RT2,23,45
19563,"May 13, 2022",RT2,26,45
19562,"May 13, 2022",RT3,19,29
19561,"May 13, 2022",RT3,17,29
18562,"May 13, 2022",RT3,19,29
17558,"May 13, 2022",RT3,15,27
17562,"May 13, 2022",RT3,12,27
19559,"May 13, 2022",RT3,14,27
16559,"May 13, 2022",RT3,19,32
16558,"May 13, 2022",RT3,5,8
18561,"May 13, 2022",RT3,15,25
16562,"May 13, 2022",RT3,8,18
19558,"May 13, 2022",RT3,8,21
17560,"May 13, 2022",RT3,13,25
16561,"May 13, 2022",RT3,14,21
18560,"May 13, 2022",RT3,14,24
17559,"May 13, 2022",RT3,9,16
17563,"May 13, 2022",RT3,9,16
18559,"May 13, 2022",RT3,9,23
18563,"May 13, 2022",RT3,10,23
17561,"May 13, 2022",RT3,12,19
18558,"May 13, 2022",RT3,12,26
19560,"May 13, 2022",RT3,12,19
16560,"May 13, 2022",RT3,11,20
16563,"May 13, 2022",RT3,11,20
17564,"May 13, 2022",RT3,11,24
19559,"May 13, 2022",RT4,2,3
16558,"May 13, 2022",RT4,2,3
16560,"May 13, 2022",RT4,4,7
16561,"May 13, 2022",RT4,5,10
17560,"May 13, 2022",RT4,6,13
18561,"May 13, 2022",RT4,6,9
17564,"May 13, 2022",RT4,7,17
18560,"May 13, 2022",RT4,10,15
19560,"May 13, 2022",RT4,10,16
18559,"May 13, 2022",RT4,9,19
17563,"May 13, 2022",RT4,12,19
19562,"May 13, 2022",RT4,8,14
17559,"May 13, 2022",RT4,9,14
18558,"May 13, 2022",RT4,11,20
18562,"May 13, 2022",RT4,14,20
18563,"May 13, 2022",RT4,10,18
16563,"May 13, 2022",RT4,12,18
16559,"May 13, 2022",RT4,11,18
16562,"May 13, 2022",RT4,3,6
17558,"May 13, 2022",RT4,3,6
17562,"May 13, 2022",RT4,3,6
19563,"May 13, 2022",RT4,3,6
19558,"May 13, 2022",RT4,3,7
19561,"May 13, 2022",RT4,3,7
17561,"May 13, 2022",RT4,3,4
19563,"May 14, 2022",RT3,22,29
18560,"May 14, 2022",RT1,26,30
19562,"May 14, 2022",RT1,28,30
19563,"May 14, 2022",RT1,22,30
17558,"May 14, 2022",RT1,14,19
16558,"May 14, 2022",RT1,18,19
17560,"May 14, 2022",RT1,30,40
19558,"May 14, 2022",RT1,22,40
19560,"May 14, 2022",RT1,23,26
17561,"May 14, 2022",RT1,22,26
16560,"May 14, 2022",RT1,26,34
16561,"May 14, 2022",RT1,16,18
16562,"May 14, 2022",RT1,22,31
16563,"May 14, 2022",RT1,34,41
17559,"May 14, 2022",RT1,30,32
17562,"May 14, 2022",RT1,13,20
17563,"May 14, 2022",RT1,22,25
18558,"May 14, 2022",RT1,10,15
18559,"May 14, 2022",RT1,25,42
18561,"May 14, 2022",RT1,31,33
18562,"May 14, 2022",RT1,33,38
18563,"May 14, 2022",RT1,18,27
19559,"May 14, 2022",RT1,18,24
19561,"May 14, 2022",RT1,26,36
17564,"May 14, 2022",RT1,9,16
19562,"May 14, 2022",RT2,19,23
18563,"May 14, 2022",RT2,22,29
17561,"May 14, 2022",RT2,30,36
17558,"May 14, 2022",RT2,36,50
16562,"May 14, 2022",RT2,33,43
16561,"May 14, 2022",RT2,24,24
16558,"May 14, 2022",RT2,20,22
19560,"May 14, 2022",RT2,33,38
16563,"May 14, 2022",RT2,35,38
16559,"May 14, 2022",RT2,37,41
19559,"May 14, 2022",RT2,30,41
19558,"May 14, 2022",RT2,25,39
17559,"May 14, 2022",RT2,34,39
16560,"May 14, 2022",RT2,26,34
18562,"May 14, 2022",RT2,31,34
18559,"May 14, 2022",RT2,24,44
17563,"May 14, 2022",RT2,37,44
17562,"May 14, 2022",RT2,20,30
18558,"May 14, 2022",RT2,23,30
17564,"May 14, 2022",RT2,26,40
18561,"May 14, 2022",RT2,34,40
18560,"May 14, 2022",RT2,36,40
17560,"May 14, 2022",RT2,34,45
19561,"May 14, 2022",RT2,33,45
19563,"May 14, 2022",RT2,34,45
16559,"May 14, 2022",RT1,29,30
19562,"May 14, 2022",RT3,25,29
19561,"May 14, 2022",RT3,20,29
18562,"May 14, 2022",RT3,26,29
17558,"May 14, 2022",RT3,22,27
17562,"May 14, 2022",RT3,16,27
19559,"May 14, 2022",RT3,19,27
16559,"May 14, 2022",RT3,26,32
16558,"May 14, 2022",RT3,7,8
17560,"May 14, 2022",RT3,19,25
18561,"May 14, 2022",RT3,23,25
16561,"May 14, 2022",RT3,19,21
16563,"May 14, 2022",RT3,18,20
17561,"May 14, 2022",RT3,19,19
18558,"May 14, 2022",RT3,19,26
18560,"May 14, 2022",RT3,21,24
18563,"May 14, 2022",RT3,17,23
19560,"May 14, 2022",RT3,17,19
17564,"May 14, 2022",RT3,15,24
16562,"May 14, 2022",RT3,13,18
16560,"May 14, 2022",RT3,14,20
17559,"May 14, 2022",RT3,14,16
17563,"May 14, 2022",RT3,14,16
18559,"May 14, 2022",RT3,14,23
19558,"May 14, 2022",RT3,12,21
19559,"May 14, 2022",RT4,2,3
16562,"May 14, 2022",RT4,4,6
17558,"May 14, 2022",RT4,4,6
19563,"May 14, 2022",RT4,4,6
19558,"May 14, 2022",RT4,4,7
17561,"May 14, 2022",RT4,4,4
16560,"May 14, 2022",RT4,5,7
19561,"May 14, 2022",RT4,5,7
16561,"May 14, 2022",RT4,9,10
17560,"May 14, 2022",RT4,8,13
18561,"May 14, 2022",RT4,8,9
17564,"May 14, 2022",RT4,10,17
18560,"May 14, 2022",RT4,15,15
19560,"May 14, 2022",RT4,15,16
18559,"May 14, 2022",RT4,11,19
17563,"May 14, 2022",RT4,16,19
19562,"May 14, 2022",RT4,14,14
17559,"May 14, 2022",RT4,12,14
18558,"May 14, 2022",RT4,15,20
18562,"May 14, 2022",RT4,17,20
